id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,759779,9026840000000000000,2663,2840000000000000000,Coca - Cola Zero,4126,3360000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 6 Piezas"
1,206913,9043970000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,4547125,8957980000000000000,220,6230000000000000000,Powerade Frutas Rojas,1290,8330000000000000000,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,17105638,9081800000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,4335715,8845110000000000000,404,4740000000000000000,Valle Frut Citrus Punch,3668,2120000000000000000,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,10251173,9215400000000000000,3161,2840000000000000000,Monster Energy Original,2941,5320000000000000000,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,713500,9221670000000000000,3156,3360000000000000000,Coca - Cola,1324,6560000000000000000,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,12992528,9099300000000000000,2430,1150000000000000000,Coca - Cola Light,2366,6090000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 12 Piezas"
1,11025696,8832020000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,15440016,9185330000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,15719279,9120140000000000000,3661,8120000000000000000,Fresca Fusión,547,5910000000000000000,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,7513627,9209910000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,7256130,8928070000000000000,404,4740000000000000000,Valle Frut Citrus Punch,3668,2120000000000000000,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,3242274,9023240000000000000,508,6800000000000000000,Fresca Toronja,3885,6730000000000000000,"Fresca Surtida, Botella Pet 2.00 L, 8 Piezas"
1,11396712,9149850000000000000,1533,7280000000000000000,Fanta Fresa,369,7970000000000000000,"Fanta Piña, Botella Pet 2.50 L, 8 Piezas"
1,2758886,9202290000000000000,565,2220000000000000000,Sprite Lima Limón,3110,10800000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 6 Piezas"
1,19926917,8975720000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,10198386,9185440000000000000,1177,3420000000000000000,Topo Chico Agua Mineral,1353,3970000000000000000,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,3932291,9125010000000000000,138,6150000000000000000,Ciel Agua Purificada,2609,7760000000000000000,"Ciel Agua Purificada, Botella Pet 1.00 L, 4 Piezas"
1,10455619,8958390000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,16862316,9088570000000000000,3184,4140000000000000000,Predator Energy Original,4076,2400000000000000000,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,20931494,8994090000000000000,443,2100000000000000000,Valle Frut Citrus Punch,782,8900000000000000000,"Valle Frut Citrus Punch, Botella Pet 500 ml, 12 Piezas"
1,18443822,8901300000000000000,1127,7320000000000000000,Fanta Fresa,3248,174000000000000000,"Fanta Fresa, Botella Pet 1.75 L, 4 Piezas"
1,13414974,9180250000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,3581631,9137980000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,3403569,8896810000000000000,996,3850000000000000000,Santa Clara Leche Deslactosada Semi,994,1020000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,19901393,8842320000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,5183515,8960960000000000000,3737,3820000000000000000,Santa Clara Leche Vainilla,3734,546000000000000000,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,5302711,9053570000000000000,364,9190000000000000000,Fanta Fresa,18,9080000000000000000,"Fanta Fresa, Botella Pet 2.00 L Retornable, 8 Piezas"
1,12157796,9077880000000000000,5100540,7310000000000000000,CONSOME CONSOMATE TIRA JIRAFA 27 CAJITAS / DISPLAY,5100586,6520000000000000000,CONSOME TOMATE TIRA TOMATISIMO 22 GR 24 PZAS
1,8486716,8990670000000000000,1132,4120000000000000000,Fanta Fresa,100,4090000000000000000,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,16364629,8898900000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,14736683,9209070000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,54028,8953670000000000000,2783,3230000000000000000,Coca - Cola Zero,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,3590992,8962150000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6711068,8910770000000000000,1057,464000000000000000,Fresca Toronja,3284,7410000000000000000,"Fresca Sin Azúcar Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,20033594,8846740000000000000,799,8610000000000000000,Coca - Cola,2583,7070000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,1879090,8943150000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,15358755,8922030000000000000,2874,4290000000000000000,Del Valle Mango,380,389000000000000000,"Del Valle Durazno, Botella Vidrio 250 ml, 6 Piezas"
1,5027169,8898600000000000000,75,3430000000000000000,Ciel Agua Purificada,2365,1690000000000000000,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,16130196,9137520000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,4662098,8968610000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6919906,8856120000000000000,814,2360000000000000000,Fresca Toronja,1363,4730000000000000000,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
1,16119315,8879160000000000000,804,4570000000000000000,Del Valle Néctar Manzana,2829,3760000000000000000,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
1,22669562,9017180000000000000,3734,546000000000000000,Santa Clara Leche Fresa,2895,7800000000000000000,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,16789373,8948980000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,16238650,9125190000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,4730051,9151200000000000000,3294,8630000000000000000,Valle Frut Citrus Punch,3203,6720000000000000000,"Valle Frut Citrus Punch, Botella Pet 3.00 L, 2 Piezas"
1,3964580,9052210000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,4436427,8870530000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1893870,8950490000000000000,3912,936000000000000000,Coca - Cola,3919,5360000000000000000,"Coca - Cola Zero, Botella Pet 450 ml, 12 Piezas"
1,1573055,8974330000000000000,3735,3120000000000000000,Santa Clara Leche Cappuccino,1916,1870000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,18768444,9196060000000000000,220,6230000000000000000,Powerade Frutas Rojas,1290,8330000000000000000,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,8694773,9098810000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,1325553,9188590000000000000,498,7020000000000000000,Del Valle Mango,1850,5150000000000000000,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,19050986,8896170000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,14057893,9175570000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,12588922,9182570000000000000,1018,3450000000000000000,Fuze Tea Frutos Rojos,653,8340000000000000000,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,3030675,8987630000000000000,799,8610000000000000000,Coca - Cola,2583,7070000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,3468306,8972290000000000000,3832,5380000000000000000,Familia Coca - Cola,431,606000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 24 Piezas"
1,9549324,9165210000000000000,1902,696000000000000000,Familia Coca - Cola,1649,3180000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 600 ml, 12 Piezas"
1,10496276,9129780000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,17504642,9162230000000000000,309,636000000000000000,Frutsi Uva,531,8240000000000000000,"Frutsi Manzana, Botella Pet 260 ml, 6 Piezas"
1,8881382,9140610000000000000,3986,5860000000000000000,Coca - Cola,13,2840000000000000000,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,22523482,8967510000000000000,11,7750000000000000000,Coca - Cola Light,253,5190000000000000000,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
1,9448975,9030380000000000000,1018,3450000000000000000,Fuze Tea Frutos Rojos,653,8340000000000000000,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,11219732,8999370000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,14571204,9109200000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,17725465,9098660000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,3442821,9172240000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,9648684,8958250000000000000,499,4800000000000000000,Del Valle Durazno,389,329000000000000000,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,10655462,8999890000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,19585440,8928970000000000000,2676,3660000000000000000,Familia Coca - Cola,1000,5060000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 3.00 L, 2 Piezas"
1,2923467,9132240000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,7785362,9151760000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,2059535,9101130000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,2038908,9189010000000000000,1822,1890000000000000000,Del Valle Manzana,280,670000000000000000,"Del Valle Néctar Manzana, Tetra Pack 1.00 L, 12 Piezas"
1,22955452,9015420000000000000,30,2240000000000000000,Sprite Lima Limón,226,6480000000000000000,"Sprite Lima Limón, Botella Pet 500 ml, 24 Piezas"
1,23601858,9021930000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,1508798,8840970000000000000,1828,1520000000000000000,Del Valle Reserva Arándano,1852,3020000000000000000,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,11499402,8904180000000000000,994,1020000000000000000,Santa Clara Leche Entera,2788,6130000000000000000,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 6 Piezas"
1,23763477,8838070000000000000,3156,3360000000000000000,Coca - Cola,1324,6560000000000000000,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,19531211,9180540000000000000,784,2460000000000000000,Valle Frut Citrus Punch,738,471000000000000000,"Valle Frut Limón, Botella Pet 600 ml, 12 Piezas"
1,10202769,8891490000000000000,679,4450000000000000000,Fuze Tea Limón,2929,2820000000000000000,"Fuze Tea Lichi, Botella Pet 600 ml, 6 Piezas"
1,14410484,9041990000000000000,1575,5540000000000000000,Fanta Fresa,100,4090000000000000000,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,15911672,9158390000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,7121646,8879980000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,21620500,9085040000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,14127678,8875540000000000000,2718,7810000000000000000,Ades Soya Light Natural,3492,6560000000000000000,"Ades Almendra Sin Azúcar, Tetra Pack 946 ml, 3 Piezas"
1,2069950,9057680000000000000,3912,936000000000000000,Coca - Cola,3919,5360000000000000000,"Coca - Cola Zero, Botella Pet 450 ml, 12 Piezas"
1,1036166,9160920000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,1954960,9154510000000000000,478,2670000000000000000,Pulpy Naranja,3085,895000000000000000,"Pulpy Sábila, Botella Pet 400 ml, 6 Piezas"
1,23936744,9127150000000000000,2656,3350000000000000000,Coca - Cola Zero,125,6530000000000000000,"Coca - Cola, Botella Pet 710 ml, 4 Piezas"
1,1680687,9085540000000000000,408,9100000000000000000,Fresca Toronja,547,5910000000000000000,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,11769227,8883290000000000000,57,26500000000000000,Sprite Lima Limón,3277,2910000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
1,4630987,8830310000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,21558067,8851330000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,20609958,8970260000000000000,376,6630000000000000000,Del Valle Durazno,2947,6560000000000000000,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,11807686,9137120000000000000,208,4060000000000000000,Coca - Cola,2490,3870000000000000000,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,8998776,8894950000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,10355314,9122010000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,2700115,8868460000000000000,1482,4510000000000000000,Sprite Lima Limón,3802,8620000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,3876887,9133330000000000000,1485,247000000000000000,Valle Frut Citrus Punch,2494,4140000000000000000,"Valle Frut Mango, Botella Pet 355 ml, 12 Piezas"
1,15231304,9123980000000000000,2290,8570000000000000000,Pulpy,2817,4550000000000000000,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,17132190,8902610000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,12502049,9022570000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,9880706,8842790000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,4736939,9055540000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,19112976,9011520000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,6813102,8928030000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,20665332,9126160000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,12532276,9220450000000000000,206,6920000000000000000,Fresca Toronja,76,3040000000000000000,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,18604112,9056870000000000000,1828,1520000000000000000,Del Valle Reserva Arándano,1852,3020000000000000000,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,15773346,8933960000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,16764946,9118740000000000000,786,1830000000000000000,Ciel Agua Purificada,118,823000000000000000,"Ciel Saborizada Jamaica, Botella Pet 600 ml, 6 Piezas"
1,15151207,8905730000000000000,206,6920000000000000000,Fresca Toronja,76,3040000000000000000,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,21893071,8854200000000000000,205,6130000000000000000,Sprite Lima Limón,144,5080000000000000000,"Sprite Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,2257316,8988020000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,23723273,9157810000000000000,1163,2320000000000000000,Fanta Fresa,3313,4900000000000000000,"Fanta Naranja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,16658593,8896970000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,2680465,9095710000000000000,3982,472000000000000000,Joya,1221,3830000000000000000,"Joya, Paquete Surtido Botella Pet 2.50 L, 8 Piezas"
1,16950784,8988500000000000000,2708,5430000000000000000,Ades Frutal Durazno,2710,8510000000000000000,"Ades Frutal Manzana, Tetra Pack 200 ml, 4 Piezas"
1,19000163,9213970000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,12731,9064490000000000000,4076,2400000000000000000,PREDATOR ENERGY WILD BERRY,3450,8540000000000000000,"Predator Energy Green Lima Limón, Lata 355 ml, 6 Piezas"
1,15640502,9185630000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,19970672,9062380000000000000,547,5910000000000000000,Fresca Toronja,1071,1430000000000000000,"Fresca Toronja, Botella Pet 2.50 L, 6 Piezas"
1,17161285,8991890000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
